DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,1989,669619,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,1990,673529,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,1991,669211,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,1992,645976,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,1993,637384,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,1994,605737,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,1995,581877,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,1996,553388,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,1997,529948,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,1998,498539,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,1999,483805,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2000,464122,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2001,445563,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2002,436066,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2003,436638,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2004,437250,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2005,433533,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2006,432873,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2007,441224,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2008,433766,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2009,422987,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2010,420874,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2011,423345,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2012,429967,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2013,427298,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2014,439241,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2015,449714,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2016,450268,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2017,454197,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2018,473355,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2019,484219,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2020,492303,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2021,503302,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2022,508120,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2023,536032,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y14,T,ES,2024,520919,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1975,299682,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1976,311912,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1977,303359,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1978,309540,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1979,320034,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1980,333722,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1981,325497,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1982,328388,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1983,324480,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1984,317109,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1985,317052,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1986,319822,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1987,319679,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1988,325204,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1989,323228,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1990,328001,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1991,329371,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1992,328778,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1993,316598,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1994,312486,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1995,297531,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1996,285933,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1997,270923,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1998,259542,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,1999,244105,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2000,235951,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2001,227070,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2002,218814,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2003,215941,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2004,216151,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2005,215390,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2006,213564,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2007,213091,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2008,218323,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2009,213252,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2010,206335,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2011,205069,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2012,207356,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2013,209127,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2014,205942,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2015,213766,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2016,217929,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2017,220111,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2018,221785,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2019,232318,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2020,237265,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2021,240867,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2022,246469,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2023,250950,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,F,ES,2024,263589,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1975,309077,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1976,316923,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1977,315952,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1978,323785,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1979,334080,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1980,347816,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1981,342576,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1982,345119,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1983,341403,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1984,332406,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1985,333240,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1986,336990,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1987,338897,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1988,342578,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1989,339071,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1990,342179,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1991,345051,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1992,343593,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1993,333447,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1994,328640,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1995,311576,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1996,299634,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1997,285630,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1998,272562,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,1999,256546,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2000,249183,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2001,239321,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2002,230436,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2003,228333,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2004,228441,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2005,228153,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2006,226192,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2007,226749,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2008,230946,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2009,226560,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2010,219534,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2011,217589,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2012,218121,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2013,220832,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2014,220124,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2015,225374,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2016,232536,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2017,231673,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2018,234820,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2019,244354,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2020,251611,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2021,253470,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2022,261191,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2023,266390,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,M,ES,2024,280624,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1975,608759,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1976,628835,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1977,619311,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1978,633325,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1979,654114,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1980,681538,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1981,668073,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1982,673507,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1983,665883,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1984,649515,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1985,650292,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1986,656812,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1987,658576,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1988,667782,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1989,662299,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1990,670180,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1991,674422,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1992,672371,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1993,650045,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1994,641126,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1995,609107,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1996,585567,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1997,556553,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1998,532104,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,1999,500651,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2000,485134,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2001,466391,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2002,449250,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2003,444274,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2004,444592,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2005,443543,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2006,439756,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2007,439840,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2008,449269,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2009,439812,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2010,425869,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2011,422658,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2012,425477,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2013,429959,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2014,426066,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2015,439140,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2016,450465,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2017,451784,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2018,456605,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2019,476672,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2020,488876,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2021,494337,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2022,507660,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2023,517340,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y15,T,ES,2024,544213,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1975,296292,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1976,299451,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1977,311764,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1978,303687,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1979,309825,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1980,320570,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1981,334504,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1982,324766,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1983,326944,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1984,323972,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1985,316822,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1986,316949,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1987,319798,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1988,320026,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1989,325498,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1990,323860,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1991,328638,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1992,330755,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1993,330491,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1994,318542,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1995,314306,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1996,299177,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1997,287775,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1998,272456,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,1999,260627,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2000,245135,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2001,236534,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2002,228767,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2003,222719,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2004,219730,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2005,219239,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2006,218410,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2007,216765,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2008,217202,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2009,221330,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2010,214765,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2011,207235,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2012,205767,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2013,207352,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2014,208602,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2015,205910,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2016,214004,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2017,218816,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2018,221202,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2019,223400,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2020,234375,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2021,238299,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2022,242360,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2023,250225,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,F,ES,2024,254415,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1975,309109,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1976,307832,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1977,314885,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1978,315842,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1979,323809,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1980,334589,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1981,348196,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1982,341354,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1983,343233,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1984,340360,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1985,331972,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1986,332853,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1987,336668,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1988,338911,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1989,342761,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1990,338927,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1991,342045,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1992,346445,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1993,345424,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1994,335529,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1995,330573,,
ESTAT:DEMO_PJAN(1.0),04/12/25 23:00:00,A,NR,Y16,M,ES,1996,313270,,
